Date,Actual_Volatility,Predicted_Volatility,GARCH_Volatility
2025-03-20,0.018259203438949222,0.033206467,0.03519208010650725
2025-03-21,0.01187818728341584,0.035698637,0.03507816936707381
2025-03-22,0.018722375826581296,0.03588719,0.03347195047050515
2025-03-23,0.02045183455038705,0.034455813,0.03202367326003878
2025-03-24,0.016268933856235682,0.03282598,0.03163098899387711
2025-03-25,0.013614818867119377,0.031546723,0.030696491684221904
2025-03-26,0.020295220161622617,0.031373907,0.029491872948878405
2025-03-27,0.022973456205860384,0.03079921,0.02850795921859873
2025-03-28,0.023357056990406758,0.03014484,0.02751969724854695
2025-03-29,0.020775711424536828,0.029773649,0.028682907595296882
2025-03-30,0.01893875260006322,0.030761084,0.028536582787721403
2025-03-31,0.031796361103828594,0.030254647,0.02757762071993944
2025-04-01,0.03256825568169872,0.028905049,0.026681416006051045
2025-04-02,0.029836422091724747,0.026895117,0.02747913307560772
2025-04-03,0.04538335031180174,0.02885677,0.028544681153040652
2025-04-04,0.047192940106880056,0.029838061,0.027610564213028304
2025-04-05,0.05113841722531563,0.02898752,0.026808008200655275
2025-04-06,0.051821295874061715,0.028331565,0.026045203321335454
2025-04-07,0.04396876220322529,0.028635215,0.032728430308030784
2025-04-08,0.04394645607891615,0.034208495,0.031529243736647304
2025-04-09,0.04003980384856179,0.03358109,0.032635325728857696
2025-04-10,0.027433400627388603,0.031858716,0.03950813228842508
2025-04-11,0.021429956267505167,0.038635805,0.039290485309845476
2025-04-12,0.014129823970162181,0.038191758,0.03982011198238568
2025-04-13,0.011352733371323958,0.038637817,0.03833651320594057
2025-04-14,0.007873031446078826,0.03904109,0.03697561797975982
2025-04-15,0.012102400550600386,0.03688159,0.03529252182075347
2025-04-16,0.02410693654415904,0.036595024,0.03385413816516811
2025-04-17,0.024240811685760588,0.03469015,0.03235978949802022
2025-04-18,0.02468608313668159,0.032837655,0.03111070041557353
2025-04-19,0.02338201528099517,0.03215558,0.02993333705902646
2025-04-20,0.024090076621764794,0.03081245,0.02885394914206933
2025-04-21,0.025436161422070235,0.030078433,0.027825665467454325
2025-04-22,0.024742263812527854,0.028557392,0.028059650505421845
2025-04-23,0.007988678008834293,0.027493475,0.03361348801627635
2025-04-24,0.00799347226555069,0.033418432,0.03213124233006265
2025-04-25,0.011921674208532804,0.032714836,0.030786755962949948
2025-04-26,0.011771209492439977,0.03219486,0.029643436407164537
2025-04-27,0.012861813669500177,0.031456016,0.028544925845816433
2025-04-28,0.014122910915197752,0.030011121,0.02775487578550929
2025-04-29,0.013251767718671198,0.028970364,0.027075350994575136
2025-04-30,0.015064699413261278,0.02857418,0.026369657874200113
2025-05-01,0.01495056642972067,0.027764065,0.02560693729291379
2025-05-02,0.026095299673598544,0.026520215,0.02587787885438328
2025-05-03,0.026461501377726578,0.02700866,0.025173902610098893
2025-05-04,0.02513032431785508,0.026593572,0.024811513468029046
2025-05-05,0.023293411566741574,0.026891071,0.024844465653106988
2025-05-06,0.02526858559194417,0.02680749,0.024256695966524307
2025-05-07,0.02492480336793278,0.02532493,0.02451422767318687
2025-05-08,0.025578072235222956,0.025448447,0.023945430207997668
2025-05-09,0.010650229218724777,0.023712488,0.03004527487493338
2025-05-10,0.010642077631082625,0.030556217,0.02892650031646717
